,Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,total_SF,Age,last_mod,age*mod,tot_bath
49,88,532377100,20,RL,75.0,7500,Pave,NA,4,Lvl,AllPub,Corner,1,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,2,CBlock,3,3,No,ALQ,824,Unf,0,216,1040,GasA,2,Y,SBrkr,1040,0,0,1040,1,0,1,1,3,1,3,5,8,0,NA,Attchd,1963.0,Fin,1,308,TA,TA,3,0,0,220,0,0,0,0,3,NA,0,6,2010,WD ,2080,47,47,2209,2.5
50,2003,902427040,50,RM,52.0,9439,Pave,NA,4,Lvl,AllPub,Inside,1,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,3,3,No,LwQ,324,Unf,0,588,912,GasA,4,Y,FuseA,912,336,0,1248,0,0,1,0,2,1,3,6,8,0,NA,Detchd,1957.0,Unf,1,160,Fa,Fa,3,0,0,192,0,0,0,0,0,NA,0,3,2007,WD ,2160,77,57,4389,1.0
51,186,902329030,70,RM,50.0,9000,Pave,Grvl,4,Lvl,AllPub,Inside,1,OldTown,Norm,Norm,1Fam,2Story,8,9,1890,2002,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,Stone,2,2,No,Unf,0,Unf,0,346,346,GasA,5,Y,SBrkr,1157,1111,0,2268,0,0,3,0,3,1,4,7,8,0,NA,Detchd,2003.0,Unf,2,624,TA,TA,1,0,108,0,0,0,0,0,0,NA,0,4,2010,WD ,2614,120,8,960,3.0
52,1425,906380030,20,RL,65.0,9345,Pave,NA,3,Lvl,AllPub,Inside,1,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,156.0,4,2,PConc,4,3,Av,Unf,0,Unf,0,1615,1615,GasA,5,Y,SBrkr,1615,0,0,1615,0,0,2,0,3,1,4,7,8,1,Gd,Attchd,2007.0,RFn,3,864,TA,TA,3,168,30,0,0,0,0,0,0,NA,0,5,2008,WD ,3230,1,1,1,2.0
53,2695,903455090,50,RM,60.0,7200,Pave,NA,4,Lvl,AllPub,Corner,1,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,1938,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,3,3,No,Unf,0,Unf,0,803,803,GasA,5,Y,SBrkr,803,557,0,1360,0,0,1,1,2,1,4,6,8,0,NA,Detchd,1951.0,Unf,1,297,TA,TA,3,0,65,190,0,0,0,0,3,NA,0,7,2006,WD ,2163,68,11,748,1.5
54,738,903228070,50,RM,60.0,6000,Pave,NA,4,Lvl,AllPub,Corner,1,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1924,1950,Gable,CompShg,Stucco,Stucco,BrkFace,444.0,2,2,BrkTil,3,3,No,Rec,220,Unf,0,248,468,GasA,4,Y,SBrkr,822,320,0,1142,0,0,1,0,3,1,3,6,8,0,NA,Attchd,1924.0,Fin,1,320,TA,TA,3,0,0,98,0,0,0,0,0,NA,0,6,2009,WD ,1610,85,59,5015,1.0
55,395,527403040,20,RL,61.0,7930,Pave,NA,4,Lvl,AllPub,Inside,1,NAmes,Norm,Norm,1Fam,1Story,6,8,1969,2005,Gable,CompShg,Plywood,Plywood,None,0.0,2,2,CBlock,3,3,No,GLQ,439,LwQ,472,115,1026,GasA,4,Y,SBrkr,1026,0,0,1026,1,0,1,0,3,1,4,5,8,0,NA,Detchd,1969.0,RFn,2,440,TA,TA,3,171,48,0,0,0,0,0,0,NA,0,7,2009,WD ,2052,40,4,160,2.0
56,1353,903401020,50,RL,60.0,9120,Pave,Pave,4,Lvl,AllPub,Inside,1,BrkSide,Norm,Norm,1Fam,1.5Fin,7,6,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,4,PConc,3,3,No,Rec,329,Unf,0,697,1026,GasA,5,Y,SBrkr,1133,687,0,1820,1,0,2,0,4,1,3,8,8,0,NA,Detchd,1925.0,Unf,1,240,TA,TA,1,0,100,0,0,0,0,0,4,NA,0,6,2008,WD ,2846,83,58,4814,3.0
57,1878,534252040,20,RL,0.0,9503,Pave,NA,4,Lvl,AllPub,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,5,1958,1983,Hip,CompShg,HdBoard,HdBoard,None,0.0,2,2,CBlock,3,3,No,ALQ,457,Rec,374,193,1024,GasA,3,Y,SBrkr,1344,0,0,1344,1,0,1,0,2,1,3,6,7,1,TA,Detchd,1970.0,Unf,1,484,TA,TA,3,316,28,0,0,0,0,0,2,NA,0,6,2007,WD ,2368,49,24,1176,2.0
58,390,527375210,20,RL,85.0,11050,Pave,NA,3,Lvl,AllPub,Corner,1,NWAmes,Norm,Norm,1Fam,1Story,7,5,1975,1975,Gable,CompShg,Plywood,Plywood,None,0.0,2,2,CBlock,3,3,No,ALQ,636,Unf,0,540,1176,GasA,2,Y,SBrkr,1193,0,0,1193,0,0,2,0,3,1,3,5,8,1,TA,Attchd,1975.0,Unf,2,506,TA,TA,3,40,0,0,0,0,0,0,0,NA,0,8,2009,WD ,2369,34,34,1156,2.0
59,1456,907253060,60,RL,0.0,10316,Pave,NA,3,Lvl,AllPub,Inside,1,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,2,PConc,4,3,No,GLQ,735,Unf,0,257,992,GasA,5,Y,SBrkr,992,873,0,1865,1,0,2,1,3,1,4,7,8,1,TA,Attchd,2000.0,RFn,3,839,TA,TA,3,0,184,0,0,0,0,0,0,NA,0,6,2008,WD ,2857,8,8,64,3.5
60,1103,528346050,20,RL,136.0,11675,Pave,NA,3,Lvl,AllPub,Inside,1,NoRidge,Norm,Norm,1Fam,1Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,495.0,4,2,PConc,4,3,Av,GLQ,1660,Unf,0,322,1982,GasA,5,Y,SBrkr,2006,0,0,2006,1,0,2,0,2,1,4,5,8,1,TA,Attchd,1998.0,Fin,3,938,TA,TA,3,144,33,0,0,0,0,0,0,NA,0,7,2008,WD ,3988,10,10,100,3.0
61,1387,905200100,190,RL,60.0,12900,Pave,NA,4,Lvl,AllPub,Inside,1,Sawyer,Feedr,Norm,2fmCon,1Story,5,4,1920,1950,Gable,CompShg,BrkFace,Stucco,None,0.0,2,2,PConc,3,2,No,BLQ,1300,Unf,0,0,1300,GasA,2,Y,SBrkr,1140,0,0,1140,1,0,1,0,3,1,3,6,8,0,NA,CarPort,1920.0,Unf,2,400,TA,TA,3,0,0,190,0,0,0,0,0,NA,0,1,2008,WD ,2440,88,58,5104,2.0
62,2070,905226170,20,RL,85.0,13770,Pave,NA,4,Lvl,AllPub,Corner,1,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1958,1998,Gable,CompShg,Plywood,Plywood,BrkFace,340.0,2,2,CBlock,3,3,Mn,Rec,190,BLQ,873,95,1158,GasA,3,Y,SBrkr,1176,0,0,1176,1,0,1,0,3,1,3,6,8,2,Gd,Attchd,1958.0,Unf,1,303,TA,TA,3,0,0,0,0,0,0,0,0,NA,0,10,2007,VWD,2334,49,9,441,2.0
63,1199,534250335,60,RL,0.0,13355,Pave,NA,3,Lvl,AllPub,Inside,1,NWAmes,Norm,Norm,1Fam,2Story,7,6,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,2,CBlock,4,4,No,ALQ,583,Unf,0,242,825,GasA,3,Y,SBrkr,845,825,0,1670,0,0,1,1,4,1,3,7,8,0,NA,Attchd,1971.0,Fin,2,464,TA,TA,3,0,0,0,0,0,0,0,0,NA,0,5,2008,WD ,2495,37,37,1369,1.5
64,2479,531450040,60,RL,65.0,7153,Pave,NA,4,Lvl,AllPub,Inside,1,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,PConc,4,3,No,ALQ,387,Unf,0,374,761,GasA,5,Y,SBrkr,810,793,0,1603,0,0,2,1,3,1,4,7,8,0,NA,Attchd,1992.0,RFn,2,484,TA,TA,3,0,124,0,0,0,0,0,0,NA,0,7,2006,WD ,2364,14,14,196,2.5
65,501,528363050,20,RL,0.0,10750,Pave,NA,3,Lvl,AllPub,CulDSac,1,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1995,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,634.0,4,2,PConc,4,3,Av,BLQ,236,GLQ,1526,262,2024,GasA,5,Y,SBrkr,2063,0,0,2063,1,0,2,0,3,1,4,7,8,2,Gd,Attchd,1994.0,Fin,3,815,TA,TA,3,182,56,0,0,0,0,0,0,NA,0,6,2009,WD ,4087,15,14,210,3.0
66,2362,527403120,20,RL,0.0,8125,Pave,NA,3,Lvl,AllPub,Corner,1,NAmes,Norm,Norm,1Fam,1Story,4,4,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,2,CBlock,3,3,No,BLQ,614,Unf,0,244,858,GasA,3,Y,SBrkr,858,0,0,858,0,0,1,0,3,1,3,5,8,0,NA,NA,NA,NA,0,0,NA,NA,3,0,0,0,0,0,0,0,0,NA,0,6,2006,WD ,1716,35,35,1225,1.0
67,1718,528174030,120,RL,34.0,3903,Pave,NA,4,Lvl,AllPub,Inside,1,NridgHt,Norm,Norm,Twnhs,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,182.0,4,2,PConc,4,3,Av,ALQ,1030,Unf,0,272,1302,GasA,5,Y,SBrkr,1302,0,0,1302,1,0,1,1,1,1,4,5,8,1,Gd,Attchd,2005.0,RFn,2,631,TA,TA,3,110,50,0,0,0,0,0,0,NA,0,5,2007,WD ,2604,2,1,2,2.5
68,2188,908226180,30,RH,70.0,4270,Pave,NA,4,Bnk,AllPub,Inside,2,Edwards,Norm,Norm,1Fam,1Story,3,6,1931,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,BrkTil,3,3,No,Rec,544,Unf,0,0,544,GasA,5,Y,SBrkr,774,0,0,774,0,0,1,0,3,1,4,6,8,0,NA,NA,NA,NA,0,0,NA,NA,3,0,0,286,0,0,0,0,0,NA,0,5,2007,WD ,1318,76,1,76,1.0
69,1483,907425015,120,RM,0.0,4426,Pave,NA,4,Lvl,AllPub,Inside,1,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,147.0,4,2,PConc,4,3,Gd,GLQ,697,Unf,0,151,848,GasA,5,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,4,3,8,1,TA,Attchd,2004.0,RFn,2,420,TA,TA,3,149,0,0,0,0,0,0,0,NA,0,5,2008,WD ,1696,4,4,16,2.0
70,2557,534451130,30,RL,52.0,5825,Pave,NA,3,Lvl,AllPub,Inside,1,BrkSide,Norm,Norm,1Fam,1Story,4,5,1926,1953,Gable,CompShg,MetalSd,MetalSd,BrkFace,108.0,2,4,PConc,2,3,Mn,Unf,0,Unf,0,600,600,GasA,4,Y,SBrkr,747,0,0,747,0,0,1,0,1,1,3,5,8,0,NA,Detchd,1953.0,Unf,2,528,TA,TA,3,0,0,32,0,0,0,0,0,NA,0,6,2006,WD ,1347,80,53,4240,1.0
71,437,528118060,60,RL,59.0,23303,Pave,NA,1,Lvl,AllPub,CulDSac,1,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,20.0,4,2,PConc,5,3,Av,GLQ,1230,Unf,0,278,1508,GasA,5,Y,SBrkr,1508,1012,0,2520,1,0,2,1,5,1,5,10,8,1,Gd,BuiltIn,2007.0,Fin,3,640,TA,TA,3,192,273,0,0,0,0,0,0,NA,0,6,2009,WD ,4028,2,2,4,3.5
72,2224,909428180,20,RL,0.0,25485,Pave,NA,3,Lvl,AllPub,CulDSac,1,Crawfor,Norm,Norm,1Fam,1Story,6,4,1960,1960,Gable,CompShg,Wd Sdng,MetalSd,BrkFace,423.0,2,1,CBlock,3,4,Mn,LwQ,540,Rec,1020,0,1560,GasA,3,Y,SBrkr,1560,0,0,1560,0,0,1,1,3,1,3,6,8,3,TA,Attchd,1960.0,RFn,2,580,TA,TA,3,0,75,584,0,0,0,0,0,NA,0,5,2007,WD ,3120,47,47,2209,1.5
73,1628,527165020,80,RL,0.0,10784,Pave,NA,3,Lvl,AllPub,FR2,1,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1991,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,76.0,4,2,PConc,4,3,No,Unf,0,Unf,0,384,384,GasA,4,Y,SBrkr,802,670,0,1472,0,0,2,1,3,1,4,7,8,1,TA,Attchd,1991.0,RFn,2,402,TA,TA,3,164,0,0,0,0,0,0,0,NA,0,5,2007,WD ,1856,16,15,240,2.5
74,397,527404030,20,RL,0.0,8510,Pave,NA,3,Lvl,AllPub,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,7,1971,1971,Gable,CompShg,Plywood,Plywood,BrkFace,178.0,2,2,CBlock,4,3,No,ALQ,500,Unf,0,543,1043,GasA,5,Y,SBrkr,1050,0,0,1050,1,0,1,1,3,1,3,6,8,0,NA,Attchd,1971.0,Unf,1,336,TA,TA,3,0,0,0,0,0,0,0,0,NA,0,7,2009,WD ,2093,38,38,1444,2.5
75,587,534129080,80,RL,0.0,17871,Pave,NA,3,Lvl,AllPub,CulDSac,1,NWAmes,Norm,Norm,1Fam,SLvl,6,5,1967,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,359.0,2,2,CBlock,4,3,Av,ALQ,528,Unf,0,1152,1680,GasA,2,Y,SBrkr,1724,0,0,1724,1,0,1,1,3,1,3,7,8,1,Gd,Attchd,1967.0,RFn,2,480,TA,TA,3,0,0,0,0,0,0,0,0,NA,0,6,2009,WD ,3404,42,33,1386,2.5
76,971,923202060,20,RL,100.0,21750,Pave,NA,4,Lvl,AllPub,Inside,1,Mitchel,Norm,Norm,1Fam,1Story,5,4,1960,2006,Hip,CompShg,HdBoard,HdBoard,BrkFace,75.0,2,1,Slab,0,0,NA,NA,0,NA,0,0,0,GasA,3,Y,SBrkr,1771,0,0,1771,0,0,1,0,3,1,3,9,7,1,TA,Attchd,1960.0,Unf,2,336,TA,TA,3,0,0,0,0,0,0,0,4,NA,0,11,2009,WD ,1771,49,3,147,1.0
77,2611,535402230,20,RL,77.0,9510,Pave,NA,4,Lvl,AllPub,Inside,1,NAmes,Norm,Norm,1Fam,1Story,6,5,1962,1985,Gable,CompShg,HdBoard,HdBoard,BrkCmn,161.0,2,2,CBlock,3,3,No,ALQ,701,Unf,0,434,1135,GasA,5,Y,SBrkr,1207,0,0,1207,0,0,1,1,3,1,3,6,8,0,NA,Attchd,1962.0,RFn,1,264,TA,TA,3,0,240,0,0,0,0,0,0,NA,0,5,2006,WD ,2342,44,21,924,1.5
78,1887,534276290,20,RL,0.0,8339,Pave,NA,3,Lvl,AllPub,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1959,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,Slab,0,0,NA,NA,0,NA,0,0,0,GasA,3,Y,SBrkr,882,0,0,882,0,0,1,0,3,1,3,5,8,0,NA,Attchd,1959.0,RFn,1,294,TA,TA,3,0,0,0,0,0,0,0,3,Shed,1200,7,2007,WD ,882,48,48,2304,1.0
79,2399,528150090,20,RL,131.0,14828,Pave,NA,3,Lvl,AllPub,Corner,1,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,674.0,4,2,PConc,5,3,Gd,GLQ,1383,Unf,0,397,1780,GasA,5,Y,SBrkr,1780,0,0,1780,1,0,2,0,2,1,5,7,8,1,Gd,Attchd,2004.0,Fin,3,816,TA,TA,3,144,68,0,0,0,0,0,0,NA,0,8,2006,WD ,3560,2,1,2,3.0
80,2148,907260040,20,RL,70.0,8749,Pave,NA,4,Lvl,AllPub,Inside,1,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,100.0,4,2,PConc,4,3,No,Unf,0,Unf,0,1459,1459,GasA,5,Y,SBrkr,1459,0,0,1459,0,0,2,0,3,1,4,6,8,1,Gd,Attchd,2002.0,RFn,2,527,TA,TA,3,192,39,0,0,0,0,0,0,NA,0,9,2007,WD ,2918,5,5,25,2.0
81,304,910205120,50,RM,50.0,9140,Pave,NA,4,HLS,AllPub,Inside,1,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,5,1921,1975,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,3,3,Mn,BLQ,308,Unf,0,321,629,GasA,2,Y,SBrkr,727,380,0,1107,0,0,1,0,2,1,3,5,8,0,NA,Detchd,1950.0,Unf,1,625,TA,TA,3,0,56,0,0,200,0,0,3,NA,0,4,2010,COD,1736,89,35,3115,1.0
82,1997,902305010,70,RM,60.0,3600,Pave,Grvl,4,Lvl,AllPub,Inside,1,OldTown,Norm,Norm,1Fam,2Story,5,7,1930,2005,Gambrel,CompShg,VinylSd,VinylSd,None,0.0,2,4,BrkTil,3,2,No,Rec,316,Unf,0,371,687,GasA,4,Y,SBrkr,687,671,0,1358,0,0,1,1,3,1,4,6,8,1,Gd,Detchd,2004.0,Unf,1,336,TA,TA,3,0,32,0,0,0,0,0,3,NA,0,7,2007,WD ,2045,77,2,154,1.5
83,2817,908102020,70,RL,67.0,8777,Pave,NA,4,Bnk,AllPub,Inside,1,Edwards,Feedr,Norm,1Fam,2Story,4,6,1910,2000,Gable,CompShg,Plywood,Plywood,None,0.0,2,4,CBlock,4,3,No,Rec,173,BLQ,337,166,676,GasA,4,Y,SBrkr,760,676,0,1436,1,0,2,0,3,1,3,6,7,0,NA,Attchd,1950.0,Unf,2,528,TA,TA,3,147,0,0,0,0,0,0,0,Shed,420,10,2006,WD ,2112,96,6,576,3.0
84,1431,906476030,60,RL,79.0,12798,Pave,NA,3,HLS,AllPub,Inside,2,ClearCr,Feedr,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,4,3,Gd,GLQ,462,Unf,0,154,616,GasA,4,Y,SBrkr,616,1072,0,1688,1,0,2,1,4,1,4,8,8,0,NA,Attchd,1997.0,RFn,2,603,TA,TA,3,403,114,185,0,0,0,0,0,Shed,400,5,2008,WD ,2304,11,11,121,3.5
85,427,528108020,20,RL,98.0,12704,Pave,NA,4,Lvl,AllPub,Inside,1,NridgHt,Norm,Norm,1Fam,1Story,8,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,BrkFace,306.0,4,2,PConc,5,3,No,Unf,0,Unf,0,2042,2042,GasA,5,Y,SBrkr,2042,0,0,2042,0,0,2,1,3,1,5,8,8,1,Gd,Attchd,2009.0,RFn,3,1390,TA,TA,3,0,90,0,0,0,0,0,0,NA,0,8,2009,New,4084,1,0,0,2.5
86,263,907203070,20,RL,68.0,7480,Pave,NA,4,Lvl,AllPub,Inside,1,CollgCr,Norm,Norm,1Fam,1Story,5,6,1972,1972,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,3,3,Av,ALQ,480,Unf,0,396,876,GasA,3,Y,SBrkr,876,0,0,876,1,0,1,0,3,1,3,5,8,0,NA,Detchd,1977.0,Unf,2,484,TA,TA,3,0,0,0,0,0,0,0,3,NA,0,6,2010,WD ,1752,38,38,1444,2.0
87,598,534251030,85,RL,0.0,16500,Pave,NA,4,Lvl,AllPub,Inside,1,NWAmes,Norm,Norm,1Fam,SFoyer,6,5,1971,1971,Hip,CompShg,HdBoard,HdBoard,BrkFace,509.0,2,2,CBlock,4,3,Av,GLQ,962,Unf,0,270,1232,GasA,2,Y,SBrkr,1320,0,0,1320,0,1,2,0,3,1,3,5,8,1,Gd,Attchd,1971.0,RFn,2,495,TA,TA,3,0,20,0,0,0,0,0,0,NA,0,5,2009,WD ,2552,38,38,1444,2.5
88,2895,916326010,20,RL,0.0,16669,Pave,NA,3,Lvl,AllPub,Corner,1,Timber,Norm,Norm,1Fam,1Story,8,6,1981,1981,Hip,WdShake,Plywood,Plywood,BrkFace,653.0,4,2,CBlock,4,3,No,Unf,0,Unf,0,1686,1686,GasA,3,Y,SBrkr,1707,0,0,1707,0,0,2,1,2,1,3,6,8,1,TA,Attchd,1981.0,RFn,2,511,TA,TA,3,574,64,0,0,0,0,0,0,NA,0,1,2006,WD ,3393,25,25,625,2.5
89,687,535454160,50,RL,60.0,8064,Pave,NA,4,Lvl,AllPub,Corner,1,NAmes,Artery,Norm,1Fam,1.5Fin,6,7,1948,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,3,3,No,LwQ,120,Unf,0,744,864,GasA,3,Y,SBrkr,1064,0,431,1495,0,0,1,0,3,1,3,6,8,0,NA,Detchd,1994.0,Unf,2,576,TA,TA,3,180,36,0,0,0,0,0,0,NA,0,8,2009,COD,1928,61,15,915,1.0
90,1822,532354070,20,RL,0.0,7758,Pave,NA,3,Lvl,AllPub,Corner,1,Sawyer,Norm,Norm,1Fam,1Story,5,7,1962,2001,Gable,CompShg,HdBoard,Plywood,None,0.0,2,4,CBlock,3,3,No,ALQ,588,Unf,0,411,999,GasA,4,Y,SBrkr,999,0,0,999,1,0,1,0,3,1,4,6,8,0,NA,Detchd,1963.0,Unf,1,264,TA,TA,3,0,132,0,0,0,0,0,0,NA,0,3,2007,WD ,1998,45,6,270,2.0
91,2191,908275090,50,RL,70.0,11767,Pave,NA,4,Lvl,AllPub,Inside,1,Edwards,Norm,Norm,1Fam,2Story,4,7,1910,2000,Gable,CompShg,MetalSd,HdBoard,None,0.0,2,2,CBlock,2,3,No,Unf,0,Unf,0,560,560,GasA,4,N,SBrkr,796,550,0,1346,0,0,1,1,2,1,3,6,6,0,NA,Detchd,1950.0,Unf,1,384,Fa,TA,3,168,24,0,0,0,0,0,2,NA,0,5,2007,WD ,1906,97,7,679,1.5
92,179,902206130,45,RM,50.0,6900,Pave,NA,4,Lvl,AllPub,Corner,1,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1938,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,PConc,4,3,No,Unf,0,Unf,0,827,827,GasA,4,Y,SBrkr,827,424,0,1251,0,0,1,0,3,1,2,6,8,0,NA,Detchd,1938.0,Unf,1,240,Fa,TA,1,0,0,0,0,0,0,0,0,NA,0,1,2010,WD ,2078,72,10,720,1.0
93,1009,527183030,120,RL,40.0,4671,Pave,NA,3,HLS,AllPub,Inside,1,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1988,1989,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,2,PConc,4,3,Mn,GLQ,767,Unf,0,461,1228,GasA,4,Y,SBrkr,1228,0,0,1228,1,0,2,0,2,1,4,5,8,1,Gd,Attchd,1988.0,Fin,2,472,TA,TA,3,168,120,0,0,0,0,0,0,NA,0,10,2008,WD ,2456,20,19,380,3.0
94,2010,903225040,50,RM,50.0,6125,Pave,NA,4,Lvl,AllPub,Inside,1,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1939,1998,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,4,CBlock,3,3,No,Rec,306,Unf,0,422,728,GasA,5,Y,SBrkr,728,546,0,1274,0,0,2,0,3,1,3,6,8,0,NA,Detchd,1939.0,Unf,1,224,Fa,TA,3,0,0,192,0,0,0,0,0,NA,0,3,2007,CWD,2002,68,9,612,2.0
95,1991,902300040,70,RM,53.0,9863,Pave,Pave,4,Lvl,AllPub,Inside,1,OldTown,Norm,Norm,1Fam,2Story,6,6,1927,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,3,3,No,LwQ,196,Rec,210,322,728,GasA,3,Y,SBrkr,914,728,0,1642,0,1,1,1,4,1,3,9,8,1,Gd,Detchd,1927.0,Unf,1,374,TA,TA,3,0,0,0,0,0,0,0,0,NA,0,3,2007,WD ,2370,80,57,4560,2.0
96,1411,905451330,20,RL,68.0,9571,Pave,NA,4,Lvl,AllPub,Inside,1,Edwards,Norm,Norm,1Fam,1Story,5,6,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,3,3,Av,Rec,870,Unf,0,639,1509,GasA,3,Y,FuseA,1509,0,0,1509,1,0,1,0,3,1,4,6,8,1,TA,Attchd,1956.0,Unf,1,322,TA,TA,3,158,0,0,0,576,0,0,3,NA,0,7,2008,WD ,3018,52,52,2704,2.0
97,1721,528181070,120,RL,34.0,4590,Pave,NA,4,Lvl,AllPub,Inside,1,NridgHt,Norm,Norm,Twnhs,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,108.0,4,2,PConc,4,4,Mn,GLQ,24,Unf,0,1530,1554,GasA,5,Y,SBrkr,1554,0,0,1554,0,0,2,0,2,1,4,6,8,1,Gd,Attchd,2006.0,RFn,2,627,TA,TA,3,156,73,0,0,0,0,0,0,NA,0,5,2007,CWD,3108,1,1,1,2.0
98,1144,531385060,60,RL,65.0,8450,Pave,NA,4,Lvl,AllPub,Inside,1,SawyerW,Norm,Norm,1Fam,2Story,6,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,2,PConc,4,3,No,GLQ,472,Unf,0,355,827,GasA,5,Y,SBrkr,827,850,0,1677,1,0,2,1,3,1,4,7,8,0,NA,Attchd,2001.0,RFn,2,627,TA,TA,3,0,68,0,0,0,0,0,0,NA,0,9,2008,WD ,2504,7,7,49,3.5
99,593,534177230,60,RL,70.0,8400,Pave,NA,4,Lvl,AllPub,Inside,1,NWAmes,Norm,Norm,1Fam,2Story,8,6,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,2,PConc,4,3,No,GLQ,643,Unf,0,167,810,GasA,5,Y,SBrkr,810,855,0,1665,1,0,2,1,3,1,4,6,8,0,NA,Attchd,2001.0,Fin,2,528,TA,TA,3,0,45,0,0,0,0,0,0,NA,0,11,2009,WD ,2475,8,8,64,3.5
